query_id	query_length	subject_id	subject_title	subject_length	align_length	identities	pct_identity	query_coverage	subject_coverage	evalue	bitscore
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	1572	1572	100.0	17.56	32.2	0.0	2904.05
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	499	499	100.0	5.58	10.22	0.0	922.598
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	696	545	78.3	7.78	14.26	1.68827e-98	377.837
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	696	545	78.3	7.78	14.26	1.68827e-98	377.837
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	133	132	99.25	1.49	2.72	8.31214e-57	239.338
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	133	132	99.25	1.49	2.72	8.31214e-57	239.338
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	82	82	100.0	0.92	1.68	1.11396e-30	152.546
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	82	82	100.0	0.92	1.68	1.11396e-30	152.546
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	78	78	100.0	0.87	1.6	1.86405e-28	145.159
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	78	78	100.0	0.87	1.6	1.86405e-28	145.159
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	76	76	100.0	0.85	1.56	2.4113e-27	141.466
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	76	76	100.0	0.85	1.56	2.4113e-27	141.466
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	71	71	100.0	0.79	1.45	1.45123e-24	132.232
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	71	71	100.0	0.79	1.45	1.45123e-24	132.232
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	57	56	98.25	0.64	1.17	4.09245e-15	100.839
SFT_seq_23	8950	gi|2870224156|gb|CP152074.1|	gi|2870224156|gb|CP152074.1| Anaerostipes caccae strain LAHUC plasmid unnamed, complete sequence	4882	57	56	98.25	0.64	1.17	4.09245e-15	100.839
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	2064	2061	99.85	23.06	72.6	0.0	3794.14
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	826	809	97.94	9.23	29.05	0.0	1424.89
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	718	698	97.21	8.02	25.26	0.0	1199.6
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	696	545	78.3	7.78	24.48	1.68827e-98	377.837
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	187	186	99.47	2.09	6.58	2.21504e-87	340.904
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	133	132	99.25	1.49	4.68	8.31214e-57	239.338
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	71	71	100.0	0.79	2.5	1.45123e-24	132.232
SFT_seq_23	8950	gi|336455253|gb|JF796096.1|	gi|336455253|gb|JF796096.1| Reporter gene-fusion vector pFU69, complete sequence	2843	57	57	100.0	0.64	2.0	8.79615e-17	106.379
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	2064	2061	99.85	23.06	93.1	0.0	3794.14
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	696	545	78.3	7.78	31.39	1.68827e-98	377.837
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	133	132	99.25	1.49	6.0	8.31214e-57	239.338
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	102	100	98.04	1.14	4.6	1.83786e-38	178.399
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	78	78	100.0	0.87	3.52	1.86405e-28	145.159
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	71	71	100.0	0.79	3.2	1.45123e-24	132.232
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	57	57	100.0	0.64	2.57	8.79615e-17	106.379
SFT_seq_23	8950	gi|2315858|gb|U66312.1|U66312	gi|2315858|gb|U66312.1|U66312 Expression vector pZE2 PLtetO-1 MCS2, complete sequence	2217	54	54	100.0	0.6	2.44	4.09245e-15	100.839
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	1989	1989	100.0	22.22	50.93	0.0	3674.11
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	696	545	78.3	7.78	17.82	1.68827e-98	377.837
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	139	136	97.84	1.55	3.56	8.31214e-57	239.338
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	78	78	100.0	0.87	2.0	1.86405e-28	145.159
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	57	57	100.0	0.64	1.46	8.79615e-17	106.379
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	37	37	100.0	0.41	0.95	1.15407e-05	69.4463
SFT_seq_23	8950	gi|459258092|gb|KC202164.1|	gi|459258092|gb|KC202164.1| Cloning vector pDAL649, complete sequence	3905	29	29	100.0	0.32	0.74	0.323152	54.6731
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	1977	1974	99.85	22.09	27.56	0.0	3633.48
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	624	623	99.84	6.97	8.7	0.0	1147.89
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	696	545	78.3	7.78	9.7	1.68827e-98	377.837
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	133	132	99.25	1.49	1.85	8.31214e-57	239.338
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	102	100	98.04	1.14	1.42	1.83786e-38	178.399
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	79	79	100.0	0.88	1.1	5.18275e-29	147.006
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	78	77	98.72	0.87	1.09	3.11921e-26	137.772
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	78	77	98.72	0.87	1.09	3.11921e-26	137.772
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	71	71	100.0	0.79	0.99	1.45123e-24	132.232
SFT_seq_23	8950	gi|2453050979|gb|OP031612.1|	gi|2453050979|gb|OP031612.1| Expression vector MGA15_pZE_mmCAR_sfp, complete sequence	7174	54	54	100.0	0.6	0.75	4.09245e-15	100.839
SFT_seq_24	7656	gi|1678415828|gb|MK720606.1|	gi|1678415828|gb|MK720606.1| Expression vector pNC-ET28, complete sequence	5979	5261	5255	99.89	68.72	87.99	0.0	9679.41
SFT_seq_24	7656	gi|1752258068|gb|MK606524.1|	gi|1752258068|gb|MK606524.1| Cloning vector pET28AMP_MaIE_AGF20, complete sequence	6457	5234	5227	99.87	68.36	81.06	0.0	9624.01
SFT_seq_24	7656	gi|1752258062|gb|MK606523.1|	gi|1752258062|gb|MK606523.1| Cloning vector pET28AMP_MaIE_AGF10, complete sequence	5914	5234	5227	99.87	68.36	88.5	0.0	9624.01
SFT_seq_24	7656	gi|1756502083|gb|MK659889.1|	gi|1756502083|gb|MK659889.1| Cloning vector pET28AMP_MaIE_AGF30, complete sequence	7000	5234	5227	99.87	68.36	74.77	0.0	9624.01
SFT_seq_24	7656	gi|1752258076|gb|MK606525.1|	gi|1752258076|gb|MK606525.1| Cloning vector pET28AMP_MaIE_AGF40, complete sequence	7543	5234	5227	99.87	68.36	69.39	0.0	9624.01
